厨房很臭。__eou__我把垃圾扔出去吧。__eou__	1	3 4	2 0
你能教我怎么使用电脑吗？__eou__当然可以，让我们先看一下菜单。__eou__我必须打开电脑吗？__eou__是的，我们可以同时看电脑和电脑菜单。这有助于我们更好地理解。__eou__我应该先学什么？__eou__现在我教你打开文件，保存文件和复制文件。你准备好了吗？__eou__我准备好了，我们开始吧！__eou__	1	3 4 2 1 2 2 1	0 0 0 0 0 0 4
你呆在我身边；我先用油煎肉。__eou__爸爸，你准备用什么调味料做肉？__eou__呃，我要配盐和酱汁！__eou__什么？你在开玩笑吗？__eou__有什么问题吗？__eou__我记得妈妈会用多胡椒做肉。__eou__	1	3 2 1 2 1 1	0 0 0 6 0 0
妈妈！我能帮你洗碗吗？__eou__你把洋葱去皮洗净，然后切碎。__eou__好的那我做完之后做什么呢？__eou__我想一下。把那边的卷心菜洗干净。__eou__好的，明白了。__eou__你爸爸现在在干什么？__eou__在沙发上看报纸。__eou__丹尼尔呢？__eou__当然是和奥特曼在一起。你知道他很喜欢。__eou__小心削皮器。不要割伤你的手指。__eou__我会的。__eou__好了，我们完成了。去喊爸爸和弟弟过来好吗？__eou__好的！__eou__	1	2 1 2 3 4 2 1 2 1 3 4 3 4	0 0 4 0 0 0 0 0 0 0 0 0 4
下周放假对吗？__eou__是的，星期一。__eou__你打算做什么？__eou__可能要逛一天看车。__eou__车？你不会是要买车吧？__eou__是啊，我想多出去转转。__eou__但在现在买车很贵吧？__eou__我不清楚。当然，现在汽油价格确实很贵。__eou__但停车怎么办？你可不能把车停在大街上？__eou__很多人都停街上呀。但不管怎么说，我也试试，我肯定不想付太多停车费。__eou__	1	2 1 2 1 2 1 2 1 2 1	0 0 0 0 0 0 0 0 0 0
你最喜欢的舞步是什么？__eou__很难讲，但我确实很喜欢狐步舞和华尔兹。__eou__摇滚怎么样__eou__说实话。我不喜欢，太吵了。__eou__你会跳探戈舞吗？__eou__哦，探戈舞很美。但我就是跳不好。__eou__别太谦虚辣。我相信你跳得很好。那我们六点见。可以吗？__eou__好的__eou__太好了。我那就是你的幸运舞伴啦。__eou__	1	2 1 2 1 2 1 2 1 1	0 0 0 0 0 0 0 0 4
哦，我的车出毛病了。__eou__你的车很旧。为什么不换一个新的呢？__eou__我想换一辆新车。我最喜欢本田，尤其是那辆红色的。但是太贵了。__eou__哦，明天下午有一个汽车展览会。我有两张票。你愿意和我一起去吗？__eou__愿意啊。也许除了本田我还能找到另外的我最喜欢的车。__eou__银行会给你20年的贷款！__eou__	1	1 2 1 3 4 1	6 0 0 0 0 4
需要帮忙吗__eou__是的。下一趟去纽约的火车什么时候开？__eou__我看看......去纽约的火车......在这.....除了周日的十点三十分、十二点二十分和十五点十分每天都有。__eou__十点半以前没有火车吗？__eou__抱歉，最早十点半。__eou__那就十点半的吧。__eou__单程还是往返？__eou__单向。__eou__软座还是硬座？__eou__软座多少钱？__eou__15美元。硬的只要6美元。__eou__请给我一个硬座。__eou__好的。这是找你的钱。请在8号站台等车。__eou__	1	2 2 1 2 1 3 2 1 2 2 1 3 4	0 0 0 0 0 0 0 0 0 0 0 0 0
打扰一下，下一趟去洛杉矶的火车是什么时候？__eou__上午十点十五分。__eou__我可以在这里买票吗？__eou__不好意思，你得在下一个柜台买票。__eou__谢谢你__eou__	1	2 1 3 4 1	0 0 0 5 4
怎么了？__eou__到东区该乘哪趟地铁？__eou__哦，你得坐班车去中央车站。__eou__是哪趟车？从哪个站台出发？__eou__它不在这个站。这些火车是去市郊和市区的，不跨市区。你得上那边的楼梯。__eou__	1	2 2 1 2 1	0 0 0 0 0
早上好! 我能帮你吗?__eou__早上好。 请告诉我去伦敦的火车时间好吗?__eou__是的。 有7点59分、9点18分、10点32分和11点55分的火车。__eou__759次列车什么时候到达伦敦?__eou__9点36分。 9点18分的车9点55分到达伦敦，10点32分的车11点9分到达。__eou__回来怎么样? 我想在晚上7点左右回来。__eou__一个在19，另一个在19点40分。__eou__嗯，多少钱?__eou__单身还是返程？__eou__返程，谢谢。__eou__如果你在下午4点之前上车。或者6点以后。 有一种是储蓄回程是9.45美元，普通回程是16.45美元。__eou__请给我一张普通的往返票。__eou__	1	2 3 4 2 1 2 1 2 2 1 1 3	0 0 0 0 0 0 0 0 0 0 0 0
劳拉今天告诉我她有个朋友要卖车。__eou__哦，是吗? 那当然是辆二手车了。__eou__是的，开过的车，但她说车的情况好好。它是一辆外国的小轿车。__eou__她还告诉你什么了? 她告诉你有多少英里了吗?__eou__她认为它大约有两万五到三万英里。__eou__还不错。价格怎么样？她告诉你她朋友的这辆车要卖多少钱吗？__eou__三千美元。__eou__三千！让人有点难以置信。她有没有说她的朋友为什么要卖这辆车？__eou__他住在城里，你知道在城里养一辆车有多贵。__eou__好吧，我们可以亲自去看看。她告诉你我们什么时候可以去看车吗？__eou__没有，但她给了我她朋友的电话号码。 我可以给他打电话预约。__eou__	1	1 2 1 2 1 2 1 2 1 2 1	0 0 0 0 0 0 0 6 0 0 0
嗨，南希。你好吗？__eou__嗨，汤姆。想喝杯咖啡吗？__eou__现在不行。我得再买一辆车，我的旧车坏了。__eou__嘿，你看分类广告了吗？__eou__你是说二手车？__eou__不，单身卖家。__eou__嗯，可以，但我会遇到别人的问题。__eou__啊哈。一辆二手车怎么样？他们现在有可以了。__eou__这是同样的交易，你知道，你永远不知道你会得到什么。__eou__哦，嘿，买辆新车怎么样？他们现在贷款很容易。你开新车会感觉很好。__eou__让我们看看它们。你那儿有报纸吗？__eou__	1	2 2 1 2 2 1 1 3 4 3 2	0 0 0 0 0 0 0 0 0 0 0
我可以请你跳支舞吗。__eou__当然，我非常喜欢华尔兹。__eou__你跳得很好。你经常去跳舞吗？__eou__一周几次。我有一个固定的舞伴。他很会跳舞。__eou__	1	3 4 2 1	0 4 0 0
你想学探戈吗？__eou__马上？__eou__我愿意教你。为了你的教会。你怎么说？__eou__我想我有点害怕。__eou__害怕什么？__eou__害怕犯错。__eou__探戈不怕错误。不像生活，简单，这就是探戈的好处。即使你犯了错误，还是可以跳完。跳就行了。你为什么不试试？你能试试吗。__eou__好吧。我试试看。__eou__	1	3 2 3 4 2 1 3 4	0 0 0 3 0 3 0 4
爸爸，你什么时候做完饭？__eou__过几分钟。__eou__那我现在该做什么？__eou__那你递给我一碗汤。__eou__碗去哪了？__eou__你自己找！这里有点忙，丹尼尔！__eou__爸爸？__eou__看下抽屉。__eou__好的，找到了，但是形状很奇怪。我不喜欢。__eou__能盛汤吗？__eou__也许吧。__eou__闻起来很香。妈妈和梅会喜欢的。丹尼尔，叫他们吃饭！__eou__妈妈，吃晚饭了！__eou__	1	2 1 2 1 2 1 2 3 4 2 1 3 4	0 0 0 0 0 1 0 0 0 0 0 0 0
丹尼尔，你完成作业了吗?__eou__还没有，爸爸。 我正在看奥特曼。 不，不，爸爸。 求你了。 这个节目一星期只播一次。__eou__丹尼尔，事实上，电视对你的健康有害。__eou__你为什么这么想?__eou__这充满了暴力，你还这么年轻。__eou__但是电视上有卡通片。 蜜蜂，大树，大海，还有很多其他有趣的东西。__eou__等等。 亲爱的，现在几点了?__eou__大概六点。__eou__现在是家庭作业时间。 去做作业，然后上床睡觉。 美国偶像，该走了。__eou__爸爸，这不公平。 我对你太失望了!__eou__	1	2 1 1 2 1 1 2 1 3 4	0 0 0 0 0 0 0 0 0 1
麻烦去卓成小学。。__eou__好的。__eou__真让人烦躁！公交车到现在都还没到。__eou__女士，您是送孩子去学校吧？__eou__对。我赶时间的。请走近路吧。__eou__没问题。别担心，出租车比公交车快。__eou__周一早晨，交通总是很糟糕。到学校要花近一个小时的时间。__eou__我儿子也是这样的。但他早晨一直早些出发，在路上他喜欢听“让我们一起来学英语”这个英语节目。__eou__太好了。他是一举两得啊。先生，请在下一个路口右转。停在出租车站牌那边。__eou__好的！__eou__多少钱？__eou__14.5元。__eou__不用找了！__eou__谢谢您，女士。__eou__	1	1 1 1 2 3 4 1 1 3 4 2 1 3 4	0 0 0 0 0 0 0 0 4 0 0 0 0 4
妈妈，我像超人吗？我只需要一件斗篷。__eou__不，只是个超级男孩。__eou__妈妈，你总是把我当成孩子。__eou__是的，因为一个真正的男人不需要妈妈这么担心他。他能自己做事。__eou__当然！__eou__哦，我可怜的丹尼，当然，你是个男人。但你知道，在街上这样跑是很危险的。__eou__超人不怕任何危险。__eou__你还记得道路安全规则吗？__eou__什么__eou__走人行道，请走右手边。__eou__不要在街上玩或制造噪音。__eou__是的，所以你还记得，啊。__eou__亲爱的妈妈，请允许超人的调皮。__eou__	1	2 1 1 1 1 1 1 2 2 1 3 4 3	0 0 0 0 0 0 0 0 0 0 0 0 0
让我们开始学习如何使用电脑吧，帕勒。很高兴知道计算机有两个主要部分，硬件和软件。__eou__硬件是什么？__eou__计算机的硬件基本上是所有你可以用手触摸和用眼睛看到的具体事物。__eou__这似乎很明显。那软件呢？__eou__计算机软件是计算机内部所有允许你使用计算机做事情的程序。__eou__我明白了，其实硬件是最简单的部分，我确实想学习如何使用软件。__eou__你说得对，帕勒，既然你想学的是如何使用软件，我们也应该学会参考电脑菜单。__eou__自从我看到电脑可以做你的项目，我就想有一台电脑。__eou__	1	1 2 1 2 1 1 1 1	0 0 0 0 0 0 0 0
太棒了！我们提前了20分钟。__eou__好在我们坐了出租车。__eou__妈妈，你是最棒的！__eou__嘿，看那边。广告牌上是钢琴培训班的广告。这个地方离我们家不远。__eou__妈妈，求你了。你又在想什么呢？__eou__你姐姐现在读高中了，家里的钢琴没人弹了。__eou__不要告诉我你想让我弹？__eou__为什么不呢？钢琴就摆在那里呢。__eou__但是我不喜欢弹钢琴。我有很多作业。__eou__不管怎样，下班后，我会自己先去看一下那个钢琴培训班。__eou__真郁闷！__eou__	1	1 1 1 1 2 1 2 2 1 1 1	4 4 4 0 0 0 0 0 0 0 1
不好意思，我能用你的电脑写论文吗？__eou__没关系。__eou__恐怕我今天下午写不完。你今晚什么时候要用？__eou__哦，没关系，我写完论文了。所以你今晚可以用。__eou__谢谢！__eou__	1	3 4 2 1 1	0 0 0 0 4
爸爸，图书大厦在哪里？__eou__我在找。你还记得售票员说了什么吗？__eou__她说我们下车时，图书大厦就在公共汽车站旁边。__eou__但我没看到。__eou__噢，爸爸，看这个牌子！__eou__哦，天哪！我们下错站了。我很抱歉，亲爱的。__eou__没事，爸爸，这很正常。__eou__是我的错。那我们现在该怎么办？走路吗？__eou__别呀，我太累了！__eou__好吧，答应我不要告诉妈妈，我们坐出租车去。__eou__当然，我保证。__eou__如果你信守诺言，今晚我让你看《奥特曼》。__eou__	1	2 2 1 1 3 4 1 2 1 3 4 3	0 0 0 0 0 6 0 0 0 0 0 0
你的家人现在一定忙着买圣诞礼物。__eou__是的，房子里都装饰着彩纸和图画。他们会在前门放一棵圣诞树，在树枝上放上涂鸦玩具和彩灯，并在树下放上所有的礼物。__eou__圣诞节你家会很漂亮的。__eou__当然。__eou__祝你圣诞快乐，新年快乐。__eou__谢谢__eou__	1	1 1 1 1 1 1	0 0 4 4 0 4
我的电脑出问题了。__eou__真的，出什么问题了?__eou__我按电铃的时候电脑不工作了。__eou__哦，你经常用你的电脑吗?__eou__是的，我不知道为什么这次不工作了。__eou__别担心。 您带收据了吗?__eou__是啊!__eou__我们星期二去您家修理。好的__eou__好的，我在2点左右等你？__eou__到时见。__eou__	1	1 2 1 2 1 2 1 2 2 1	0 0 0 0 0 0 0 0 0 0
你想怎么剪头发？__eou__我要贝克汉姆那样的头发。__eou__贝克汉姆是谁？__eou__你在开玩笑吧？就连女孩们都认识贝克汉姆。随便吧，我这里有他的照片。__eou__你是他的超级粉丝！他的腿好壮。__eou__当然，他是个足球明星。__eou__嘿，醒醒。完成了。你觉得怎么样？__eou__哦，天哪。简直灾难。它让我的头看起来像个足球。__eou__但发型是一样的。__eou__看起来像照片中站在他旁边的卡恩的发型。__eou__哦。我搞错了。我以为右边那个人是贝克汉姆。__eou__他踢右路外线，不代表他必须站在右边啊。__eou__对不起，不过别担心。我觉得我能修好。把太阳穴那边的头发再剪掉一点。__eou__请吧。__eou__	1	2 1 2 2 1 1 2 1 1 1 1 1 1 3	0 0 0 0 4 0 0 1 0 0 5 0 5 0
这房子太糟糕了！__eou__我也受够了。__eou__门铃坏了，没有热水，大楼都快塌了。__eou__抱怨是没有用的。如果我们有足够的钱，我们早就受不了，搬走了。__eou__好的。__eou__	1	1 1 1 1 1	1 0 1 0 0
请在那边稍坐一下好吗？咖啡桌上有杂志，很有趣。__eou__谢谢你。我儿子剪头发要多长时间？__eou__不会太久的。最多30分钟。你赶时间吗？__eou__不是。我在想也许我也可以洗个头。__eou__好主意。你希望只洗头发还是想要按摩?当你累了的时候按摩特别好。__eou__为什么呢？__eou__因为能帮助你加速血液循环。__eou__那好吧。__eou__你认为它怎么样？__eou__我现在觉得神清气爽。__eou__我们有折扣券，100元用十次。你想要吗？__eou__这次可以用吗？__eou__好的。__eou__那好。__eou__	1	3 4 2 1 3 2 1 4 2 1 3 2 1 4	0 4 0 0 4 0 0 0 0 0 0 0 0 0
需要帮忙吗__eou__是的，我在找房子。__eou__买还是租？__eou__哦，租。__eou__你想要多少钱的？__eou__一个月大约300英镑。__eou__嗯，我这里有一套。每月260英镑。__eou__房子有多大？__eou__它有一个厨房，一个浴室和一间卧室。__eou__嗯，如果可能的话，我更喜欢大一点的。__eou__好的，还有一个不错的房子。在公园对面。__eou__多少钱？__eou__每月325英镑。是这个地区最大的一套。__eou__它是怎样的？__eou__嗯，有两个卧室，一个客厅，一个厨房和一个浴室。__eou__它听起来让人感兴趣。我可以去看看吗?__eou__当然可以，先生。__eou__	1	2 3 2 1 2 1 1 2 1 3 4 2 1 2 1 3 4	0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 4 0
我想梳这个发型。__eou__哦，这个现在很流行。__eou__你觉得适合我吗？__eou__老实说，我觉得旁边的那个更适合你。__eou__虽然我很喜欢，但太现代了。__eou__不是的，看那边！那位女士也选了这个，她肯定比你大。__eou__那好吧，我想染发。__eou__你喜欢什么颜色？__eou__红葡萄酒色。__eou__不错。__eou__要多久？我希望不会太久。__eou__我也希望，但至少要三个小时。__eou__现在该我儿子等了。__eou__	1	1 1 2 1 1 1 1 2 1 1 2 1 1	0 0 0 0 0 0 0 0 0 0 0 0 0
你好，有什么事吗？__eou__是的，我想把这个包裹送到上海。__eou__哦，我们只处理邮件。对于包裹，您可以转到下一个窗口。__eou__谢谢。。。你好，我有个包裹要送。__eou__你需要把它送到哪里？__eou__我想寄到上海。__eou__好的，请填写这张表格。__eou__当然可以，上海的邮政编码是多少？__eou__等等，让我帮你查一下。是200085。__eou__谢谢，给你。请问邮资是多少？__eou__等等，让我把它放在秤上。它重10公斤，请付30元。__eou__十公斤！亲爱的雪莉一定在里面放了个铅球！__eou__	1	2 3 4 3 2 1 3 2 1 3 4 1	0 0 0 4 0 0 0 0 0 4 0 6
你好，我想订一本杂志。__eou__你想订什么杂志？__eou__《健身顾问》。__eou__好的，《健身顾问》。你想订几期？__eou__一期。__eou__你想订多久？__eou__六个月。__eou__请问你叫什么名字？__eou__雪莉，那是我妻子的名字。我是给她订的。__eou__我懂了。请把你的地址写在这里。__eou__好的订阅费是多少？__eou__650元。__eou__650元！你一定在开玩笑！这么多钱都可以订十年晚报了！__eou__	1	3 2 1 2 1 2 1 3 4 3 2 1 1	0 0 0 0 0 0 0 0 0 0 0 0 6
夫人，需要帮忙吗？__eou__我想给女儿买部手机。__eou__她今年多大了？__eou__17岁了。这是给她的生日礼物。__eou__我们有专为年轻女孩设计的新款手机。品牌名称是诺基亚。__eou__谢谢，不过我想看看摩托罗拉的产品。__eou__好的。这款我也毫不犹豫很推荐。颜色和款式都很吸引人，而且质量也很好。__eou__听起来很完美。我买粉红色的。能帮我打包吗？__eou__当然。顺便说一下，这里有一些免费的装饰品。想要一个吗？__eou__好啊。甜心挂件和手机很相配。我要这个。__eou__请坐那边稍等。我马上给你打包。__eou__谢谢__eou__	1	2 3 2 1 3 4 3 3 2 3 3 4	0 0 0 0 0 4 0 4 0 4 0 4
有什么需要帮忙的吗，女士？__eou__我买了新手机，想买一张电话卡。__eou__手机真酷。您想要什么样的电话卡？__eou__是给我女儿买的，她在上高中。__eou__那这款“动感地带”的就很合适。__eou__这项服务有什么特别的？__eou__您知道，学生喜欢发短信。“动感地带”这方面服务很好。__eou__那不错，我想买一张预付费电话卡。__eou__哦，现在有促销活动。__eou__哦，太好了，什么活动？__eou__比如您今天购买价值100元的预付费电话卡，您将免费再获得元话费。__eou__我可以买两张吗？__eou__当然可以，您想要几张都行。__eou__好的，那买三张吧，第三张给我老公。__eou__	1	2 3 2 1 4 2 1 3 4 2 1 3 4 3	0 0 4 0 0 0 0 4 0 4 0 0 4 0
谢谢，一共175元。__eou__给你。__eou__这是找您的钱和收据。您身上有未付的货物吗，先生。__eou__没有。__eou__抱歉，我要打电话给保安看一下。__eou__一定是搞错了。__eou__抱歉，先生，我的工作是确保货款付清。__eou__等等，你能看看我在二楼买的太阳镜吗。我想他们忘记消磁了。__eou__当然可以。啊......这就是问题所在。你付钱了吗？__eou__当然了，这是收据。__eou__我想一下......哦，非常抱歉，先生。__eou__没关系。__eou__	1	3 4 2 1 3 4 3 4 2 1 1 1	4 0 0 0 0 0 0 0 0 0 5 0
梅的生日快到了。我们给她买礼物还是让她自己挑？__eou__惊喜派对可能会更好。但我忘了她的生日是什么时候。__eou__你真是个好父亲。下星期天。__eou__对不起。咱给她买什么？__eou__手机怎么样？她也长大了。__eou__好办法。在网上买还是去手机卖场啊？__eou__网上买试试。__eou__好的，这里有网站。__eou__我觉得梅会喜欢粉红色的。__eou__有可能。互联网的发展正在迅速改变人们的消费习惯。__eou__是的。电脑让生活更便利。哦，怎么了？__eou__电脑卡机了。__eou__哦，倒霉。我们以后还是去卖场吧。__eou__	1	3 4 1 2 3 3 4 1 1 1 2 1 1	0 0 4 0 0 4 0 0 0 0 0 0 0
政府会在月底组织一次民俗活动。我们社区需要准备一场表演。__eou__什么样的表演？舞狮？__eou__类似吧，但我认为舞狮太难了，而且很危险。__eou__嗯嗯，你会和狮子跳舞。你有什么想法？我们以前跳的靶场舞怎么样？__eou__好主意。把社区里的每个人都叫来吗？__eou__用不着，我们应该把重点放在退休人员身上。__eou__我知道他们有一个靶场舞蹈队，然后我们只需要做一些排练。__eou__服装呢？__eou__可以在社区筹款，每家出10元。__eou__尝试下新点子吧。我们可以找一个赞助商。__eou__好主意。附近有家旅行社愿意做我们的赞助商，这是他们推广民族旅游的绝佳机会。__eou__	1	1 2 1 2 3 4 1 2 1 3 4	0 0 0 0 4 0 0 0 0 0 4
快点！把我们的包放到寄存箱里。__eou__糟了，寄存箱满了，我们应该早点来的。__eou__我跟你说了多少遍要早点来了，你都不听！__eou__啊，是吗？太吵了，我没听见。__eou__我说了。我去问问客服前台能不能把包放到那里。__eou__他们说不能，他们不帮顾客照看物品。__eou__都是你的错！我们现在不能去购物了。__eou__好吧，都是我的错，我呆在这儿看管我们的包，你和丹尼尔、梅一起进去吧。__eou__好主意！__eou__喂，别忘了给我买套西装。__eou__你想要什么颜色的？__eou__当然是黑色的啊。__eou__	1	3 4 3 4 3 4 1 1 1 3 2 1	0 0 1 0 0 0 1 0 4 0 0 0
妈妈，我饿死了。__eou__这里有一些饼干。你今天为什么这么早回来？__eou__我的老师突然肚子痛，所以全班都放学了。你呢？__eou__我什么？__eou__你做饭比平时至少早了两个小时。__eou__不是给我们吃的。__eou__那是给爸爸的，不是吗？太不公平了！__eou__别自作聪明。是给王奶奶的。__eou__又是因为什么？__eou__是给王奶奶的。她病了，她唯一的女儿几周前出国了。所以她需要我们的帮助。__eou__对不起，我以前不知道。但我想帮忙。__eou__嗯，让我想一下。我做饭后我们可以一起见她。__eou__我会和她好好聊聊。__eou__好孩子。可以想象她见到你会有多高兴。__eou__	1	1 2 2 2 1 1 2 1 2 1 1 3 4 1	0 0 0 0 0 0 0 0 0 0 5 0 0 4
可怜的丹尼。你太虚弱了！__eou__别担心。没什么大问题。只是普通感冒。__eou__妈妈刚才打电话说她和爸爸一会儿回来。你想和他们通电话吗？__eou__不。当有什么事的时候，你永远不能指望大人。__eou__无论什么。喝点水。__eou__来吧，姐姐。这已经是第七杯了。__eou__等会再说。我想我们有药箱。__eou__是吗？它在哪里？__eou__可能在橱柜上。我去拿。__eou__小心。现在我只有你一个人可以依靠。__eou__哦，在这儿。棒曲霉素。哦，不！__eou__新的问题是什么？__eou__继续躺着。问题是这里所有的药都过期了。__eou__我太可怜了！__eou__	1	1 1 3 4 3 4 1 2 1 3 4 2 1 1	6 0 0 0 0 0 0 0 0 0 6 0 0 5
多么美好的一天！__eou__天气说变就变。昨晚还下了倾盆大雨，今早就放晴了。__eou__我本来还担心这次攀登活动会取消。__eou__亲爱的，等等我。我太累了，走不动了。__eou__坐缆车怎么样？__eou__好的，我也是这么想的。__eou__哇，好长的队伍啊！__eou__亲爱的，耐心点。与爬断腿还不如等着排队坐缆车。__eou__爸爸，看远处的的山。高耸入云了。__eou__是啊，风景很美。更重要的是，这里的空气很新鲜，对吧？__eou__那你想留在这里吗？__eou__当然不是，我得回去看我的《美国偶像》。__eou__	1	1 1 1 3 3 4 1 1 1 2 3 4	4 6 0 0 0 0 6 0 0 4 0 0
这不公平，妈妈。__eou__怎么了？亲爱的！__eou__爸爸比你大，但我怎么比梅小呢。__eou__亲爱的，没关系。打排球的关键是相互配合。__eou__我该怎么办？__eou__你自己去想。__eou__明白了，妈妈。__eou__好的，本和梅，我们开始吧。小心点，丹尼，球来了。是绿色的球。__eou__妈妈，别担心我，我能行。__eou__丹尼，回到你的位置。快！__eou__好的，耶！我们赢了。击个掌，妈妈。__eou__	1	1 1 2 1 2 3 4 3 4 3 4	5 0 0 0 0 0 0 0 0 0 4
打扰一下。我儿子好像走丢了。__eou__别紧张，夫人。慢慢说。请告诉我你的名字好吗？__eou__雪莉。__eou__你儿子叫什么名字？__eou__丹尼尔。__eou__你能向我描述一下他的外貌吗？__eou__他穿着蓝色运动服和白色运动鞋。大约一米四。__eou__好的，我明白了。亲爱的丹尼尔，当你听到这个广播的时候请到广播站来，你妈妈正在等你。如果其他游客看到一个男孩穿着蓝色运动服和一双白色运动鞋，身高一米四，请让他去广播站。非常感谢。__eou__	1	3 3 4 2 1 3 4 3	0 0 0 0 0 0 0 0
你知道我有多高兴吗？蚂蚁王国是一个有着丰富多彩童话故事的完美世界。这里的空气好像很新鲜。__eou__只有小孩子喜欢那样。__eou__宝贝，别装成大男人了。如果你去那里，你一定会喜欢的。__eou__快点！快点！那边的毛毛虫多可爱啊！__eou__我说你一定会喜欢的。几分钟后广场上有盛大的蚂蚁狂欢节游行。你会经历一个梦幻般的梦境。__eou__那是什么？__eou__各种昆虫都把自己打扮得漂漂亮亮的。他们开着自己的花车沿着蚂蚁王国的游行大道直行。__eou__太棒了。你能给我和他们拍三张照片吗？__eou__我还以为你已经不玩这种小孩子的把戏了。__eou__别说了。看我的笑容，就像春天里的花朵。是吗？__eou__恶心！__eou__快点！我脸上的笑容凝固了。__eou__	1	1 1 1 3 4 2 1 3 4 2 1 3	4 0 0 4 0 0 0 4 0 0 2 0
哇，那边的摩天轮真大。我想坐一程。__eou__它叫能量收集器。__eou__看看你的右边。那是失落的玛雅王国的区域吗？__eou__可能吧。哦，我看到丛林飞车了，我曾经坐过一次，非常刺激。__eou__我想等会儿试一次。__eou__我也是。丹尼尔，看你的左边。你能看到空军蚂蚁吗?__eou__哇，我最喜欢那个。就像一个超人冲向天空。__eou__没错，你可以在这里实现你的梦想。__eou__当然。之后，我想带你去鬼屋。__eou__就为了证明你的男子气概。__eou__答对了！__eou__只有你这样！__eou__	1	1 1 2 1 1 2 1 1 3 4 1 1	4 0 0 4 0 0 4 4 0 0 4 4
炸虾脆！但我妈妈不会这样做虾的。她总是说油炸食品不健康。__eou__她是怎么烹饪虾的？__eou__她经常在一大锅开水里煮。__eou__我不喜欢那样。我喜欢油炸食品，炸土豆，炸鸡，炸香肠。。。我不明白为什么油炸食品不健康。__eou__我妈妈说油炸食品有很多脂肪。我也建议你不要吃那么多油炸的东西。__eou__没事的！妈妈不在家的时候，我经常煎香肠。__eou__真的吗？我真想试一试！__eou__这个星期天来我家。我妈妈那时不在家。我们可以自己做一些很棒的油炸食品！__eou__听起来是个好主意！但我担心我妈妈会为此生气。__eou__	1	1 2 1 1 3 4 2 3 4	0 0 0 0 0 0 6 4 4
汤姆，我们到餐厅啦！__eou__我可以为您点菜了吗？__eou__我想看看菜单。__eou__好的，给你。__eou__谢谢。我饿死了。汤姆，你想吃什么？__eou__不知道，我第一次来这。__eou__我看看......这是什么，虾卷？__eou__噢，这是有炸虾的米卷。__eou__二十五元有点贵。__eou__一碗有二十个面包卷。吃不够还可以可以免费再来一碗。__eou__听起来很不错。我们要两碗虾卷。__eou__好的，虾卷。还要别的吗？__eou__我们先要这个，过会再点别的。__eou__好的，请稍等。__eou__	1	1 3 3 4 2 1 2 1 1 1 1 2 1 3	4 0 0 0 4 0 0 0 0 0 4 0 0 0
我们社区的停车场有多大？__eou__它有五十个停车位。__eou__所以你们应该一直很忙。__eou__为什么？__eou__我敢打赌那里总是满车的。__eou__恰恰相反，先生。当人们开车外出工作时，这里的很多车位都是免费的。__eou__啊。。。我懂了。__eou__我们计划把其中一些租出去，按小时收费。__eou__像这样的车每小时收费多少？__eou__我不确定。但一小时至少要十元。__eou__如果有人在这里停车一小时十分钟要多少钱？__eou__那是二十元，先生。我们只按小时数收费，不分小时收费。__eou__那太贵了。__eou__	1	2 1 1 2 1 1 1 1 2 1 2 1 1	0 0 0 0 0 0 0 0 0 0 0 0 0
嘿，小心！__eou__发生什么事了？__eou__你刚刚刮伤了我的车。天哪，油漆被刮掉了。__eou__哪里的油漆？我的车吗？__eou__不，我的！__eou__谢天谢地！__eou__我刚重新上的漆。__eou__太可怕了。__eou__很抱歉这么说，先生，但你应该更小心一点。__eou__我为此道歉。但是空间本来就太小了。__eou__我的车坏了怎么办？你打算怎么办？__eou__我们能之后解决这个问题吗？我正打电话给保险公司。__eou__好的，我也得给我的保险公司打电话。__eou__	1	3 2 1 2 1 1 1 1 3 4 2 3 4	0 0 1 6 1 0 0 5 0 5 0 0 0
先生，我很抱歉损坏了您的车。__eou__别担心。交给保险公司吧。__eou__这个社区的停车场实在是太拥挤了。__eou__是啊，车越来越多。大家应该尽量乘坐公共交通工具。__eou__这个城市没有足够的公共汽车，对不对？__eou__是啊，有时候我真的很想给市长写信。__eou__太麻烦了。我们只想要大一点的停车位。__eou__你跟物业管理处说了吗？__eou__还没有。但我会的。你知道吗，几个月前，我在停车的时候撞上了一辆红色本田。__eou__哪里？在路上？__eou__不，就在停车场。它就停在你的停车位。左后视镜被撞坏了。__eou__车主是一位声音震耳欲聋的女士吗？__eou__对！你怎么知道的？__eou__那是我妻子！__eou__	1	1 1 2 1 2 1 1 2 1 2 1 2 2 1	5 0 0 0 0 0 0 0 0 0 0 0 6 0
对不起，我迷路了。你能告诉我，我在这张地图上的位置是哪里吗？__eou__呃，让我看看。哦，看，你就在这里。离奥林匹克公园很近。__eou__太棒了！今天真的不太顺利。我方向感很差。__eou__这是你第一次来这里吗？你要去哪里？__eou__我应该去刘易昌。__eou__哦，那边有很多中国古董店。他们也卖画。你对这些感兴趣吗？__eou__对。是的。你能告诉我怎么去那里吗？__eou__哇，那离这儿可很远。恐怕你得坐713路公交车了。__eou__	1	3 4 1 2 1 2 3 4	0 0 0 0 0 0 0 0
